"Season","Team","Conference","StatName","StatValue"
"2025","San José State","Mountain West","passingTDsOpponent","18"
"2025","San José State","Mountain West","penalties","70"
"2025","San José State","Mountain West","penaltiesOpponent","84"
"2025","San José State","Mountain West","penaltyYards","658"
"2025","San José State","Mountain West","penaltyYardsOpponent","724"
"2025","San José State","Mountain West","possessionTime","20011"
"2025","San José State","Mountain West","possessionTimeOpponent","23189"
"2025","San José State","Mountain West","puntReturns","8"
"2025","San José State","Mountain West","puntReturnsOpponent","10"
"2025","San José State","Mountain West","puntReturnTDs","0"
"2025","San José State","Mountain West","puntReturnTDsOpponent","1"
"2025","San José State","Mountain West","puntReturnYards","57"
"2025","San José State","Mountain West","puntReturnYardsOpponent","103"
"2025","San José State","Mountain West","rushingAttempts","313"
"2025","San José State","Mountain West","rushingAttemptsOpponent","468"
"2025","San José State","Mountain West","rushingTDs","14"
"2025","San José State","Mountain West","rushingTDsOpponent","25"
"2025","San José State","Mountain West","rushingYards","1441"
"2025","San José State","Mountain West","rushingYardsOpponent","1906"
"2025","San José State","Mountain West","sacks","18"
"2025","San José State","Mountain West","sacksOpponent","10"
"2025","San José State","Mountain West","tacklesForLoss","52"
"2025","San José State","Mountain West","tacklesForLossOpponent","37"
"2025","San José State","Mountain West","thirdDownConversions","69"
"2025","San José State","Mountain West","thirdDownConversionsOpponent","61"
"2025","San José State","Mountain West","thirdDowns","162"
"2025","San José State","Mountain West","thirdDownsOpponent","166"
"2025","San José State","Mountain West","totalYards","4839"
"2025","San José State","Mountain West","totalYardsOpponent","4849"
"2025","San José State","Mountain West","turnovers","27"
"2025","San José State","Mountain West","turnoversOpponent","14"
"2025","SMU","ACC","firstDowns","251"
"2025","SMU","ACC","firstDownsOpponent","256"
"2025","SMU","ACC","fourthDownConversions","7"
"2025","SMU","ACC","fourthDownConversionsOpponent","19"
"2025","SMU","ACC","fourthDowns","11"
"2025","SMU","ACC","fourthDownsOpponent","34"
"2025","SMU","ACC","fumblesLost","6"
"2025","SMU","ACC","fumblesLostOpponent","10"
"2025","SMU","ACC","fumblesRecovered","10"
"2025","SMU","ACC","fumblesRecoveredOpponent","6"
"2025","SMU","ACC","games","12"
"2025","SMU","ACC","interceptions","10"
"2025","SMU","ACC","interceptionsOpponent","17"
"2025","SMU","ACC","interceptionTDs","3"
"2025","SMU","ACC","interceptionTDsOpponent","0"
"2025","SMU","ACC","interceptionYards","287"
"2025","SMU","ACC","interceptionYardsOpponent","83"
"2025","SMU","ACC","kickReturns","16"
"2025","SMU","ACC","kickReturnsOpponent","34"
"2025","SMU","ACC","kickReturnTDs","0"
"2025","SMU","ACC","kickReturnTDsOpponent","0"
"2025","SMU","ACC","kickReturnYards","297"
"2025","SMU","ACC","kickReturnYardsOpponent","619"
"2025","SMU","ACC","netPassingYards","3402"
"2025","SMU","ACC","netPassingYardsOpponent","3416"
"2025","SMU","ACC","passAttempts","428"
"2025","SMU","ACC","passAttemptsOpponent","479"
"2025","SMU","ACC","passCompletions","284"
"2025","SMU","ACC","passCompletionsOpponent","290"
"2025","SMU","ACC","passesIntercepted","17"
"2025","SMU","ACC","passesInterceptedOpponent","10"
"2025","SMU","ACC","passingTDs","26"
"2025","SMU","ACC","passingTDsOpponent","23"
"2025","SMU","ACC","penalties","85"
"2025","SMU","ACC","penaltiesOpponent","86"
"2025","SMU","ACC","penaltyYards","876"
"2025","SMU","ACC","penaltyYardsOpponent","736"
"2025","SMU","ACC","possessionTime","19357"
"2025","SMU","ACC","possessionTimeOpponent","23843"
"2025","SMU","ACC","puntReturns","17"
"2025","SMU","ACC","puntReturnsOpponent","17"
"2025","SMU","ACC","puntReturnTDs","0"
"2025","SMU","ACC","puntReturnTDsOpponent","0"
"2025","SMU","ACC","puntReturnYards","168"
"2025","SMU","ACC","puntReturnYardsOpponent","60"
"2025","SMU","ACC","rushingAttempts","368"
"2025","SMU","ACC","rushingAttemptsOpponent","419"
"2025","SMU","ACC","rushingTDs","22"
"2025","SMU","ACC","rushingTDsOpponent","5"
"2025","SMU","ACC","rushingYards","1627"
"2025","SMU","ACC","rushingYardsOpponent","1281"
"2025","SMU","ACC","sacks","35"
"2025","SMU","ACC","sacksOpponent","19"
"2025","SMU","ACC","tacklesForLoss","77"
"2025","SMU","ACC","tacklesForLossOpponent","69"
"2025","SMU","ACC","thirdDownConversions","66"
"2025","SMU","ACC","thirdDownConversionsOpponent","67"
"2025","SMU","ACC","thirdDowns","159"
"2025","SMU","ACC","thirdDownsOpponent","192"
"2025","SMU","ACC","totalYards","5029"
"2025","SMU","ACC","totalYardsOpponent","4697"
"2025","SMU","ACC","turnovers","16"
"2025","SMU","ACC","turnoversOpponent","27"
"2025","South Alabama","Sun Belt","firstDowns","247"
"2025","South Alabama","Sun Belt","firstDownsOpponent","240"
"2025","South Alabama","Sun Belt","fourthDownConversions","19"
"2025","South Alabama","Sun Belt","fourthDownConversionsOpponent","20"
"2025","South Alabama","Sun Belt","fourthDowns","35"
"2025","South Alabama","Sun Belt","fourthDownsOpponent","27"
"2025","South Alabama","Sun Belt","fumblesLost","6"
"2025","South Alabama","Sun Belt","fumblesLostOpponent","9"
"2025","South Alabama","Sun Belt","fumblesRecovered","9"
"2025","South Alabama","Sun Belt","fumblesRecoveredOpponent","6"
"2025","South Alabama","Sun Belt","games","12"
"2025","South Alabama","Sun Belt","interceptions","6"
"2025","South Alabama","Sun Belt","interceptionsOpponent","6"
"2025","South Alabama","Sun Belt","interceptionTDs","0"
"2025","South Alabama","Sun Belt","interceptionTDsOpponent","0"
"2025","South Alabama","Sun Belt","interceptionYards","45"
"2025","South Alabama","Sun Belt","interceptionYardsOpponent","70"
"2025","South Alabama","Sun Belt","kickReturns","10"
"2025","South Alabama","Sun Belt","kickReturnsOpponent","25"
"2025","South Alabama","Sun Belt","kickReturnTDs","0"
"2025","South Alabama","Sun Belt","kickReturnTDsOpponent","1"
"2025","South Alabama","Sun Belt","kickReturnYards","99"
"2025","South Alabama","Sun Belt","kickReturnYardsOpponent","573"
"2025","South Alabama","Sun Belt","netPassingYards","2173"
"2025","South Alabama","Sun Belt","netPassingYardsOpponent","2459"
"2025","South Alabama","Sun Belt","passAttempts","310"
"2025","South Alabama","Sun Belt","passAttemptsOpponent","340"
"2025","South Alabama","Sun Belt","passCompletions","212"
"2025","South Alabama","Sun Belt","passCompletionsOpponent","207"
"2025","South Alabama","Sun Belt","passesIntercepted","6"
"2025","South Alabama","Sun Belt","passesInterceptedOpponent","6"
"2025","South Alabama","Sun Belt","passingTDs","13"
"2025","South Alabama","Sun Belt","passingTDsOpponent","19"
"2025","South Alabama","Sun Belt","penalties","78"
"2025","South Alabama","Sun Belt","penaltiesOpponent","85"
"2025","South Alabama","Sun Belt","penaltyYards","659"
"2025","South Alabama","Sun Belt","penaltyYardsOpponent","666"
"2025","South Alabama","Sun Belt","possessionTime","22426"
"2025","South Alabama","Sun Belt","possessionTimeOpponent","20122"
"2025","South Alabama","Sun Belt","puntReturns","12"
"2025","South Alabama","Sun Belt","puntReturnsOpponent","19"
"2025","South Alabama","Sun Belt","puntReturnTDs","0"
"2025","South Alabama","Sun Belt","puntReturnTDsOpponent","0"
"2025","South Alabama","Sun Belt","puntReturnYards","130"
"2025","South Alabama","Sun Belt","puntReturnYardsOpponent","180"
"2025","South Alabama","Sun Belt","rushingAttempts","531"
"2025","South Alabama","Sun Belt","rushingAttemptsOpponent","442"
"2025","South Alabama","Sun Belt","rushingTDs","30"
"2025","South Alabama","Sun Belt","rushingTDsOpponent","25"
"2025","South Alabama","Sun Belt","rushingYards","2414"
"2025","South Alabama","Sun Belt","rushingYardsOpponent","2112"
"2025","South Alabama","Sun Belt","sacks","12"
"2025","South Alabama","Sun Belt","sacksOpponent","21"
"2025","South Alabama","Sun Belt","tacklesForLoss","56"
"2025","South Alabama","Sun Belt","tacklesForLossOpponent","60"
"2025","South Alabama","Sun Belt","thirdDownConversions","75"
"2025","South Alabama","Sun Belt","thirdDownConversionsOpponent","60"
"2025","South Alabama","Sun Belt","thirdDowns","176"
"2025","South Alabama","Sun Belt","thirdDownsOpponent","157"
"2025","South Alabama","Sun Belt","totalYards","4587"
"2025","South Alabama","Sun Belt","totalYardsOpponent","4571"
"2025","South Alabama","Sun Belt","turnovers","12"
"2025","South Alabama","Sun Belt","turnoversOpponent","15"
"2025","South Carolina","SEC","firstDowns","212"
"2025","South Carolina","SEC","firstDownsOpponent","236"
"2025","South Carolina","SEC","fourthDownConversions","16"
"2025","South Carolina","SEC","fourthDownConversionsOpponent","9"
"2025","South Carolina","SEC","fourthDowns","32"
"2025","South Carolina","SEC","fourthDownsOpponent","17"
"2025","South Carolina","SEC","fumblesLost","7"
"2025","South Carolina","SEC","fumblesLostOpponent","10"
"2025","South Carolina","SEC","fumblesRecovered","10"
"2025","South Carolina","SEC","fumblesRecoveredOpponent","7"
"2025","South Carolina","SEC","games","12"
"2025","South Carolina","SEC","interceptions","11"
"2025","South Carolina","SEC","interceptionsOpponent","12"
"2025","South Carolina","SEC","interceptionTDs","1"
"2025","South Carolina","SEC","interceptionTDsOpponent","2"
"2025","South Carolina","SEC","interceptionYards","116"
"2025","South Carolina","SEC","interceptionYardsOpponent","90"
"2025","South Carolina","SEC","kickReturns","19"
"2025","South Carolina","SEC","kickReturnsOpponent","21"
"2025","South Carolina","SEC","kickReturnTDs","0"
"2025","South Carolina","SEC","kickReturnTDsOpponent","0"
"2025","South Carolina","SEC","kickReturnYards","402"
"2025","South Carolina","SEC","kickReturnYardsOpponent","368"
"2025","South Carolina","SEC","netPassingYards","2703"
"2025","South Carolina","SEC","netPassingYardsOpponent","2596"
"2025","South Carolina","SEC","passAttempts","342"
"2025","South Carolina","SEC","passAttemptsOpponent","373"
"2025","South Carolina","SEC","passCompletions","209"
"2025","South Carolina","SEC","passCompletionsOpponent","225"
"2025","South Carolina","SEC","passesIntercepted","12"
"2025","South Carolina","SEC","passesInterceptedOpponent","11"
"2025","South Carolina","SEC","passingTDs","13"
"2025","South Carolina","SEC","passingTDsOpponent","13"
"2025","South Carolina","SEC","penalties","88"
"2025","South Carolina","SEC","penaltiesOpponent","69"
"2025","South Carolina","SEC","penaltyYards","687"
"2025","South Carolina","SEC","penaltyYardsOpponent","657"
"2025","South Carolina","SEC","possessionTime","20147"
"2025","South Carolina","SEC","possessionTimeOpponent","23053"
"2025","South Carolina","SEC","puntReturns","23"
"2025","South Carolina","SEC","puntReturnsOpponent","17"
"2025","South Carolina","SEC","puntReturnTDs","3"
"2025","South Carolina","SEC","puntReturnTDsOpponent","1"
"2025","South Carolina","SEC","puntReturnYards","308"
"2025","South Carolina","SEC","puntReturnYardsOpponent","99"
"2025","South Carolina","SEC","rushingAttempts","408"
"2025","South Carolina","SEC","rushingAttemptsOpponent","429"
"2025","South Carolina","SEC","rushingTDs","14"
"2025","South Carolina","SEC","rushingTDsOpponent","13"
"2025","South Carolina","SEC","rushingYards","1339"
"2025","South Carolina","SEC","rushingYardsOpponent","1644"
"2025","South Carolina","SEC","sacks","21"
"2025","South Carolina","SEC","sacksOpponent","43"
"2025","South Carolina","SEC","tacklesForLoss","64"
"2025","South Carolina","SEC","tacklesForLossOpponent","88"
"2025","South Carolina","SEC","thirdDownConversions","51"
"2025","South Carolina","SEC","thirdDownConversionsOpponent","67"
"2025","South Carolina","SEC","thirdDowns","160"
"2025","South Carolina","SEC","thirdDownsOpponent","169"
"2025","South Carolina","SEC","totalYards","4042"
"2025","South Carolina","SEC","totalYardsOpponent","4240"
"2025","South Carolina","SEC","turnovers","18"
"2025","South Carolina","SEC","turnoversOpponent","22"
"2025","Southern Miss","Sun Belt","firstDowns","260"
"2025","Southern Miss","Sun Belt","firstDownsOpponent","269"
"2025","Southern Miss","Sun Belt","fourthDownConversions","9"
"2025","Southern Miss","Sun Belt","fourthDownConversionsOpponent","13"
"2025","Southern Miss","Sun Belt","fourthDowns","18"
"2025","Southern Miss","Sun Belt","fourthDownsOpponent","23"
"2025","Southern Miss","Sun Belt","fumblesLost","4"
"2025","Southern Miss","Sun Belt","fumblesLostOpponent","5"
"2025","Southern Miss","Sun Belt","fumblesRecovered","5"
"2025","Southern Miss","Sun Belt","fumblesRecoveredOpponent","4"
"2025","Southern Miss","Sun Belt","games","12"
"2025","Southern Miss","Sun Belt","interceptions","10"
"2025","Southern Miss","Sun Belt","interceptionsOpponent","21"
"2025","Southern Miss","Sun Belt","interceptionTDs","2"
"2025","Southern Miss","Sun Belt","interceptionTDsOpponent","2"
"2025","Southern Miss","Sun Belt","interceptionYards","378"
"2025","Southern Miss","Sun Belt","interceptionYardsOpponent","201"
"2025","Southern Miss","Sun Belt","kickReturns","14"
"2025","Southern Miss","Sun Belt","kickReturnsOpponent","13"
"2025","Southern Miss","Sun Belt","kickReturnTDs","0"
"2025","Southern Miss","Sun Belt","kickReturnTDsOpponent","0"
"2025","Southern Miss","Sun Belt","kickReturnYards","297"
"2025","Southern Miss","Sun Belt","kickReturnYardsOpponent","316"
"2025","Southern Miss","Sun Belt","netPassingYards","3200"
"2025","Southern Miss","Sun Belt","netPassingYardsOpponent","2712"
"2025","Southern Miss","Sun Belt","passAttempts","406"
"2025","Southern Miss","Sun Belt","passAttemptsOpponent","390"
"2025","Southern Miss","Sun Belt","passCompletions","265"
"2025","Southern Miss","Sun Belt","passCompletionsOpponent","250"
"2025","Southern Miss","Sun Belt","passesIntercepted","21"
"2025","Southern Miss","Sun Belt","passesInterceptedOpponent","10"
"2025","Southern Miss","Sun Belt","passingTDs","25"
"2025","Southern Miss","Sun Belt","passingTDsOpponent","13"
"2025","Southern Miss","Sun Belt","penalties","85"
"2025","Southern Miss","Sun Belt","penaltiesOpponent","101"
"2025","Southern Miss","Sun Belt","penaltyYards","682"
"2025","Southern Miss","Sun Belt","penaltyYardsOpponent","842"
"2025","Southern Miss","Sun Belt","possessionTime","19909"
"2025","Southern Miss","Sun Belt","possessionTimeOpponent","23284"
"2025","Southern Miss","Sun Belt","puntReturns","15"
"2025","Southern Miss","Sun Belt","puntReturnsOpponent","16"
"2025","Southern Miss","Sun Belt","puntReturnTDs","1"
"2025","Southern Miss","Sun Belt","puntReturnTDsOpponent","0"
"2025","Southern Miss","Sun Belt","puntReturnYards","173"
"2025","Southern Miss","Sun Belt","puntReturnYardsOpponent","62"
"2025","Southern Miss","Sun Belt","rushingAttempts","433"
"2025","Southern Miss","Sun Belt","rushingAttemptsOpponent","511"
"2025","Southern Miss","Sun Belt","rushingTDs","18"
"2025","Southern Miss","Sun Belt","rushingTDsOpponent","28"
"2025","Southern Miss","Sun Belt","rushingYards","1646"
"2025","Southern Miss","Sun Belt","rushingYardsOpponent","2116"
"2025","Southern Miss","Sun Belt","sacks","27"
"2025","Southern Miss","Sun Belt","sacksOpponent","19"
"2025","Southern Miss","Sun Belt","tacklesForLoss","67"
"2025","Southern Miss","Sun Belt","tacklesForLossOpponent","59"
"2025","Southern Miss","Sun Belt","thirdDownConversions","68"
"2025","Southern Miss","Sun Belt","thirdDownConversionsOpponent","82"
"2025","Southern Miss","Sun Belt","thirdDowns","169"
"2025","Southern Miss","Sun Belt","thirdDownsOpponent","183"
"2025","Southern Miss","Sun Belt","totalYards","4846"
"2025","Southern Miss","Sun Belt","totalYardsOpponent","4828"
"2025","Southern Miss","Sun Belt","turnovers","14"
"2025","Southern Miss","Sun Belt","turnoversOpponent","26"
"2025","South Florida","American Athletic","firstDowns","290"
"2025","South Florida","American Athletic","firstDownsOpponent","274"
"2025","South Florida","American Athletic","fourthDownConversions","13"
"2025","South Florida","American Athletic","fourthDownConversionsOpponent","20"
"2025","South Florida","American Athletic","fourthDowns","20"
"2025","South Florida","American Athletic","fourthDownsOpponent","33"
"2025","South Florida","American Athletic","fumblesLost","8"
"2025","South Florida","American Athletic","fumblesLostOpponent","10"
"2025","South Florida","American Athletic","fumblesRecovered","10"
"2025","South Florida","American Athletic","fumblesRecoveredOpponent","8"
"2025","South Florida","American Athletic","games","12"
"2025","South Florida","American Athletic","interceptions","7"
"2025","South Florida","American Athletic","interceptionsOpponent","14"
"2025","South Florida","American Athletic","interceptionTDs","2"
"2025","South Florida","American Athletic","interceptionTDsOpponent","0"
"2025","South Florida","American Athletic","interceptionYards","293"
"2025","South Florida","American Athletic","interceptionYardsOpponent","101"
"2025","South Florida","American Athletic","kickReturns","14"
"2025","South Florida","American Athletic","kickReturnsOpponent","14"
"2025","South Florida","American Athletic","kickReturnTDs","0"
"2025","South Florida","American Athletic","kickReturnTDsOpponent","0"
"2025","South Florida","American Athletic","kickReturnYards","264"
"2025","South Florida","American Athletic","kickReturnYardsOpponent","269"
"2025","South Florida","American Athletic","netPassingYards","3302"
"2025","South Florida","American Athletic","netPassingYardsOpponent","3019"
"2025","South Florida","American Athletic","passAttempts","365"
"2025","South Florida","American Athletic","passAttemptsOpponent","455"
"2025","South Florida","American Athletic","passCompletions","243"
"2025","South Florida","American Athletic","passCompletionsOpponent","284"
"2025","South Florida","American Athletic","passesIntercepted","14"
"2025","South Florida","American Athletic","passesInterceptedOpponent","7"
"2025","South Florida","American Athletic","passingTDs","32"
"2025","South Florida","American Athletic","passingTDsOpponent","15"
"2025","South Florida","American Athletic","penalties","79"
"2025","South Florida","American Athletic","penaltiesOpponent","105"
"2025","South Florida","American Athletic","penaltyYards","728"
"2025","South Florida","American Athletic","penaltyYardsOpponent","847"
"2025","South Florida","American Athletic","possessionTime","18083"
"2025","South Florida","American Athletic","possessionTimeOpponent","25117"
"2025","South Florida","American Athletic","puntReturns","20"
"2025","South Florida","American Athletic","puntReturnsOpponent","7"
"2025","South Florida","American Athletic","puntReturnTDs","1"
"2025","South Florida","American Athletic","puntReturnTDsOpponent","0"
"2025","South Florida","American Athletic","puntReturnYards","228"
"2025","South Florida","American Athletic","puntReturnYardsOpponent","125"
"2025","South Florida","American Athletic","rushingAttempts","469"
"2025","South Florida","American Athletic","rushingAttemptsOpponent","445"
"2025","South Florida","American Athletic","rushingTDs","29"
"2025","South Florida","American Athletic","rushingTDsOpponent","18"
"2025","South Florida","American Athletic","rushingYards","2707"
"2025","South Florida","American Athletic","rushingYardsOpponent","1603"
"2025","South Florida","American Athletic","sacks","29"
"2025","South Florida","American Athletic","sacksOpponent","17"
"2025","South Florida","American Athletic","tacklesForLoss","78"
"2025","South Florida","American Athletic","tacklesForLossOpponent","47"
"2025","South Florida","American Athletic","thirdDownConversions","79"
"2025","South Florida","American Athletic","thirdDownConversionsOpponent","73"
"2025","South Florida","American Athletic","thirdDowns","165"
"2025","South Florida","American Athletic","thirdDownsOpponent","185"
"2025","South Florida","American Athletic","totalYards","6009"
"2025","South Florida","American Athletic","totalYardsOpponent","4622"
"2025","South Florida","American Athletic","turnovers","15"
"2025","South Florida","American Athletic","turnoversOpponent","24"
"2025","Stanford","ACC","firstDowns","209"
"2025","Stanford","ACC","firstDownsOpponent","254"
"2025","Stanford","ACC","fourthDownConversions","14"
"2025","Stanford","ACC","fourthDownConversionsOpponent","14"
"2025","Stanford","ACC","fourthDowns","24"
"2025","Stanford","ACC","fourthDownsOpponent","24"
"2025","Stanford","ACC","fumblesLost","5"
"2025","Stanford","ACC","fumblesLostOpponent","10"
"2025","Stanford","ACC","fumblesRecovered","10"
"2025","Stanford","ACC","fumblesRecoveredOpponent","5"
"2025","Stanford","ACC","games","12"
"2025","Stanford","ACC","interceptions","12"
"2025","Stanford","ACC","interceptionsOpponent","3"
"2025","Stanford","ACC","interceptionTDs","1"
"2025","Stanford","ACC","interceptionTDsOpponent","2"
"2025","Stanford","ACC","interceptionYards","19"
"2025","Stanford","ACC","interceptionYardsOpponent","221"
"2025","Stanford","ACC","kickReturns","22"
"2025","Stanford","ACC","kickReturnsOpponent","17"
"2025","Stanford","ACC","kickReturnTDs","0"
"2025","Stanford","ACC","kickReturnTDsOpponent","0"
"2025","Stanford","ACC","kickReturnYards","394"
"2025","Stanford","ACC","kickReturnYardsOpponent","345"
"2025","Stanford","ACC","netPassingYards","2664"
"2025","Stanford","ACC","netPassingYardsOpponent","3467"
"2025","Stanford","ACC","passAttempts","391"
"2025","Stanford","ACC","passAttemptsOpponent","445"
"2025","Stanford","ACC","passCompletions","224"
"2025","Stanford","ACC","passCompletionsOpponent","294"
"2025","Stanford","ACC","passesIntercepted","3"
"2025","Stanford","ACC","passesInterceptedOpponent","12"
"2025","Stanford","ACC","passingTDs","14"
"2025","Stanford","ACC","passingTDsOpponent","22"
"2025","Stanford","ACC","penalties","72"
"2025","Stanford","ACC","penaltiesOpponent","94"
"2025","Stanford","ACC","penaltyYards","649"
"2025","Stanford","ACC","penaltyYardsOpponent","730"
"2025","Stanford","ACC","possessionTime","21470"
"2025","Stanford","ACC","possessionTimeOpponent","21730"
"2025","Stanford","ACC","puntReturns","7"
"2025","Stanford","ACC","puntReturnsOpponent","21"
"2025","Stanford","ACC","puntReturnTDs","0"
"2025","Stanford","ACC","puntReturnTDsOpponent","0"
"2025","Stanford","ACC","puntReturnYards","37"
"2025","Stanford","ACC","puntReturnYardsOpponent","278"
"2025","Stanford","ACC","rushingAttempts","388"
"2025","Stanford","ACC","rushingAttemptsOpponent","377"
"2025","Stanford","ACC","rushingTDs","8"
"2025","Stanford","ACC","rushingTDsOpponent","17"
"2025","Stanford","ACC","rushingYards","1026"
"2025","Stanford","ACC","rushingYardsOpponent","1437"
"2025","Stanford","ACC","sacks","23"
"2025","Stanford","ACC","sacksOpponent","41"
"2025","Stanford","ACC","tacklesForLoss","59"
"2025","Stanford","ACC","tacklesForLossOpponent","69"
"2025","Stanford","ACC","thirdDownConversions","69"
"2025","Stanford","ACC","thirdDownConversionsOpponent","72"
"2025","Stanford","ACC","thirdDowns","183"
"2025","Stanford","ACC","thirdDownsOpponent","170"
"2025","Stanford","ACC","totalYards","3690"
"2025","Stanford","ACC","totalYardsOpponent","4904"
"2025","Stanford","ACC","turnovers","17"
"2025","Stanford","ACC","turnoversOpponent","13"
"2025","Syracuse","ACC","firstDowns","233"
"2025","Syracuse","ACC","firstDownsOpponent","261"
"2025","Syracuse","ACC","fourthDownConversions","15"
"2025","Syracuse","ACC","fourthDownConversionsOpponent","11"
"2025","Syracuse","ACC","fourthDowns","32"
"2025","Syracuse","ACC","fourthDownsOpponent","21"
"2025","Syracuse","ACC","fumblesLost","8"
"2025","Syracuse","ACC","fumblesLostOpponent","4"
"2025","Syracuse","ACC","fumblesRecovered","5"
"2025","Syracuse","ACC","fumblesRecoveredOpponent","8"
"2025","Syracuse","ACC","games","12"
"2025","Syracuse","ACC","interceptions","15"
"2025","Syracuse","ACC","interceptionsOpponent","5"
"2025","Syracuse","ACC","interceptionTDs","0"
"2025","Syracuse","ACC","interceptionTDsOpponent","3"
"2025","Syracuse","ACC","interceptionYards","61"
"2025","Syracuse","ACC","interceptionYardsOpponent","267"
"2025","Syracuse","ACC","kickReturns","27"
"2025","Syracuse","ACC","kickReturnsOpponent","10"
"2025","Syracuse","ACC","kickReturnTDs","0"
"2025","Syracuse","ACC","kickReturnTDsOpponent","0"
"2025","Syracuse","ACC","kickReturnYards","519"
"2025","Syracuse","ACC","kickReturnYardsOpponent","199"
"2025","Syracuse","ACC","netPassingYards","2607"
"2025","Syracuse","ACC","netPassingYardsOpponent","3034"
"2025","Syracuse","ACC","passAttempts","408"
"2025","Syracuse","ACC","passAttemptsOpponent","390"
"2025","Syracuse","ACC","passCompletions","230"
"2025","Syracuse","ACC","passCompletionsOpponent","259"
"2025","Syracuse","ACC","passesIntercepted","5"
"2025","Syracuse","ACC","passesInterceptedOpponent","15"
"2025","Syracuse","ACC","passingTDs","17"
"2025","Syracuse","ACC","passingTDsOpponent","23"
"2025","Syracuse","ACC","penalties","74"
"2025","Syracuse","ACC","penaltiesOpponent","73"
"2025","Syracuse","ACC","penaltyYards","659"
"2025","Syracuse","ACC","penaltyYardsOpponent","672"
"2025","Syracuse","ACC","possessionTime","21936"
"2025","Syracuse","ACC","possessionTimeOpponent","21264"
"2025","Syracuse","ACC","puntReturns","10"
"2025","Syracuse","ACC","puntReturnsOpponent","16"
"2025","Syracuse","ACC","puntReturnTDs","0"
"2025","Syracuse","ACC","puntReturnTDsOpponent","2"
"2025","Syracuse","ACC","puntReturnYards","58"
"2025","Syracuse","ACC","puntReturnYardsOpponent","151"
"2025","Syracuse","ACC","rushingAttempts","434"
"2025","Syracuse","ACC","rushingAttemptsOpponent","396"
"2025","Syracuse","ACC","rushingTDs","12"
"2025","Syracuse","ACC","rushingTDsOpponent","24"
"2025","Syracuse","ACC","rushingYards","1477"
"2025","Syracuse","ACC","rushingYardsOpponent","2116"
"2025","Syracuse","ACC","sacks","19"
"2025","Syracuse","ACC","sacksOpponent","34"
"2025","Syracuse","ACC","tacklesForLoss","58"
"2025","Syracuse","ACC","tacklesForLossOpponent","73"
"2025","Syracuse","ACC","thirdDownConversions","60"
"2025","Syracuse","ACC","thirdDownConversionsOpponent","62"
"2025","Syracuse","ACC","thirdDowns","171"
"2025","Syracuse","ACC","thirdDownsOpponent","153"
"2025","Syracuse","ACC","totalYards","4084"
"2025","Syracuse","ACC","totalYardsOpponent","5150"
"2025","Syracuse","ACC","turnovers","23"
"2025","Syracuse","ACC","turnoversOpponent","9"
"2025","TCU","Big 12","firstDowns","268"
"2025","TCU","Big 12","firstDownsOpponent","244"
"2025","TCU","Big 12","fourthDownConversions","15"
"2025","TCU","Big 12","fourthDownConversionsOpponent","16"
"2025","TCU","Big 12","fourthDowns","24"
"2025","TCU","Big 12","fourthDownsOpponent","30"
"2025","TCU","Big 12","fumblesLost","5"
"2025","TCU","Big 12","fumblesLostOpponent","7"
"2025","TCU","Big 12","fumblesRecovered","7"
"2025","TCU","Big 12","fumblesRecoveredOpponent","5"
"2025","TCU","Big 12","games","12"
"2025","TCU","Big 12","interceptions","14"
"2025","TCU","Big 12","interceptionsOpponent","12"
"2025","TCU","Big 12","interceptionTDs","1"
"2025","TCU","Big 12","interceptionTDsOpponent","2"
"2025","TCU","Big 12","interceptionYards","146"
"2025","TCU","Big 12","interceptionYardsOpponent","123"
"2025","TCU","Big 12","kickReturns","21"
"2025","TCU","Big 12","kickReturnsOpponent","25"
"2025","TCU","Big 12","kickReturnTDs","0"
"2025","TCU","Big 12","kickReturnTDsOpponent","0"
"2025","TCU","Big 12","kickReturnYards","470"
"2025","TCU","Big 12","kickReturnYardsOpponent","496"
"2025","TCU","Big 12","netPassingYards","3513"
"2025","TCU","Big 12","netPassingYardsOpponent","2913"
"2025","TCU","Big 12","passAttempts","420"
"2025","TCU","Big 12","passAttemptsOpponent","394"
"2025","TCU","Big 12","passCompletions","277"
"2025","TCU","Big 12","passCompletionsOpponent","243"
"2025","TCU","Big 12","passesIntercepted","12"
"2025","TCU","Big 12","passesInterceptedOpponent","14"
"2025","TCU","Big 12","passingTDs","29"
"2025","TCU","Big 12","passingTDsOpponent","24"
"2025","TCU","Big 12","penalties","78"
"2025","TCU","Big 12","penaltiesOpponent","57"
"2025","TCU","Big 12","penaltyYards","725"
"2025","TCU","Big 12","penaltyYardsOpponent","515"
"2025","TCU","Big 12","possessionTime","20827"
"2025","TCU","Big 12","possessionTimeOpponent","22373"
"2025","TCU","Big 12","puntReturns","8"
"2025","TCU","Big 12","puntReturnsOpponent","11"
"2025","TCU","Big 12","puntReturnTDs","0"
"2025","TCU","Big 12","puntReturnTDsOpponent","1"
"2025","TCU","Big 12","puntReturnYards","77"
"2025","TCU","Big 12","puntReturnYardsOpponent","113"
"2025","TCU","Big 12","rushingAttempts","402"
"2025","TCU","Big 12","rushingAttemptsOpponent","429"
"2025","TCU","Big 12","rushingTDs","17"
"2025","TCU","Big 12","rushingTDsOpponent","9"
"2025","TCU","Big 12","rushingYards","1596"
"2025","TCU","Big 12","rushingYardsOpponent","1624"
